valid_at,sensor_id,pm2p5_x,pm2p5_y,pm1,pm10,co2,pressure,relative_humidity,temperature,wind_speed,wind_direction,rain,solar_radiation,uv_index
2021-11-15 00:00:00,4V49RUR,15.0,15.57,11.0,20.0,411.0,1015.8,89,16.5,1.8,SSE,0.0,0,0.0
2021-11-15 00:00:00,TRW49SR,32.0,15.57,21.0,115.0,403.0,1015.8,89,16.5,1.8,SSE,0.0,0,0.0
2021-11-15 00:00:00,TUXVAJK,22.0,15.57,17.0,35.0,407.0,1015.8,89,16.5,1.8,SSE,0.0,0,0.0
2021-11-15 00:00:00,VSK74UJ,36.0,15.57,28.0,53.0,412.0,1015.8,89,16.5,1.8,SSE,0.0,0,0.0
2021-11-15 01:00:00,VSK74UJ,38.0,19.04,29.0,57.0,410.0,1015.0,89,16.4,1.8,SSE,0.0,0,0.0
2021-11-15 01:00:00,4V49RUR,12.0,19.04,9.0,17.0,404.0,1015.0,89,16.4,1.8,SSE,0.0,0,0.0
2021-11-15 01:00:00,TRW49SR,33.0,19.04,22.0,125.0,402.0,1015.0,89,16.4,1.8,SSE,0.0,0,0.0
2021-11-15 01:00:00,TUXVAJK,19.0,19.04,15.0,35.0,404.0,1015.0,89,16.4,1.8,SSE,0.0,0,0.0
2021-11-15 02:00:00,VSK74UJ,43.0,26.98,33.0,71.0,407.0,1014.4,90,16.5,1.3,SSE,0.0,0,0.0
2021-11-15 02:00:00,4V49RUR,13.0,26.98,10.0,16.0,406.0,1014.4,90,16.5,1.3,SSE,0.0,0,0.0
2021-11-15 02:00:00,TRW49SR,56.8,26.98,39.0,225.0,402.0,1014.4,90,16.5,1.3,SSE,0.0,0,0.0
2021-11-15 02:00:00,TUXVAJK,17.0,26.98,13.0,36.0,404.0,1014.4,90,16.5,1.3,SSE,0.0,0,0.0
2021-11-15 03:00:00,4V49RUR,9.0,28.82,6.0,14.0,400.0,1013.9,89,16.4,0.9,S,0.0,0,0.0
2021-11-15 03:00:00,VSK74UJ,45.0,28.82,35.0,67.0,409.0,1013.9,89,16.4,0.9,S,0.0,0,0.0
2021-11-15 03:00:00,TRW49SR,80.1,28.82,57.7,338.0,405.0,1013.9,89,16.4,0.9,S,0.0,0,0.0
2021-11-15 03:00:00,TUXVAJK,16.0,28.82,12.0,36.0,399.0,1013.9,89,16.4,0.9,S,0.0,0,0.0
2021-11-15 04:00:00,TRW49SR,96.2,18.0,68.4,380.0,405.0,1014.0,90,16.6,0.4,SSW,0.0,0,0.0
2021-11-15 04:00:00,TUXVAJK,14.0,18.0,12.0,24.0,401.0,1014.0,90,16.6,0.4,SSW,0.0,0,0.0
2021-11-15 04:00:00,4V49RUR,7.0,18.0,5.0,9.0,404.0,1014.0,90,16.6,0.4,SSW,0.0,0,0.0
2021-11-15 04:00:00,VSK74UJ,64.0,18.0,51.0,91.0,409.0,1014.0,90,16.6,0.4,SSW,0.0,0,0.0
2021-11-15 05:00:00,TRW49SR,43.0,14.98,29.0,195.0,400.0,1014.5,90,16.4,0.4,SW,0.0,0,0.0
2021-11-15 05:00:00,4V49RUR,7.0,14.98,5.0,10.0,408.0,1014.5,90,16.4,0.4,SW,0.0,0,0.0
2021-11-15 05:00:00,TUXVAJK,12.0,14.98,9.0,27.0,401.0,1014.5,90,16.4,0.4,SW,0.0,0,0.0
2021-11-15 05:00:00,VSK74UJ,52.0,14.98,41.0,73.0,407.0,1014.5,90,16.4,0.4,SW,0.0,0,0.0
2021-11-15 06:00:00,VSK74UJ,42.0,16.14,32.0,71.0,402.0,1015.2,91,16.2,0.9,SSW,0.0,1,0.0
2021-11-15 06:00:00,TRW49SR,53.0,16.14,37.0,320.0,400.0,1015.2,91,16.2,0.9,SSW,0.0,1,0.0
2021-11-15 06:00:00,4V49RUR,8.0,16.14,6.0,12.0,409.0,1015.2,91,16.2,0.9,SSW,0.0,1,0.0
2021-11-15 06:00:00,TUXVAJK,15.0,16.14,12.0,39.0,402.0,1015.2,91,16.2,0.9,SSW,0.0,1,0.0
2021-11-15 07:00:00,VSK74UJ,36.0,16.69,28.0,62.0,402.0,1016.4,92,16.2,0.9,SSW,0.0,20,0.0
2021-11-15 07:00:00,TRW49SR,45.0,16.69,30.0,187.0,399.0,1016.4,92,16.2,0.9,SSW,0.0,20,0.0
2021-11-15 07:00:00,TUXVAJK,16.0,16.69,13.0,30.0,406.0,1016.4,92,16.2,0.9,SSW,0.0,20,0.0
2021-11-15 07:00:00,4V49RUR,9.0,16.69,6.0,12.0,399.0,1016.4,92,16.2,0.9,SSW,0.0,20,0.0
2021-11-15 08:00:00,VSK74UJ,39.0,17.56,30.0,59.0,402.0,1017.0,91,16.5,0.9,SSW,0.0,64,0.0
2021-11-15 08:00:00,TRW49SR,33.0,17.56,23.0,146.0,403.0,1017.0,91,16.5,0.9,SSW,0.0,64,0.0
2021-11-15 08:00:00,TUXVAJK,15.0,17.56,12.0,27.0,406.0,1017.0,91,16.5,0.9,SSW,0.0,64,0.0
2021-11-15 08:00:00,4V49RUR,13.0,17.56,10.0,24.0,410.0,1017.0,91,16.5,0.9,SSW,0.0,64,0.0
2021-11-15 09:00:00,TUXVAJK,13.0,19.69,10.0,36.0,408.0,1017.1,87,17.3,0.4,SSW,0.0,136,0.7
2021-11-15 09:00:00,VSK74UJ,43.0,19.69,34.0,88.0,403.0,1017.1,87,17.3,0.4,SSW,0.0,136,0.7
2021-11-15 09:00:00,TRW49SR,27.0,19.69,19.0,106.0,402.0,1017.1,87,17.3,0.4,SSW,0.0,136,0.7
2021-11-15 09:00:00,4V49RUR,7.0,19.69,4.0,10.0,406.0,1017.1,87,17.3,0.4,SSW,0.0,136,0.7
2021-11-15 10:00:00,4V49RUR,7.0,24.75,4.0,10.0,407.0,1017.1,86,17.9,0.4,SW,0.0,166,1.2
2021-11-15 10:00:00,TUXVAJK,8.0,24.75,6.0,24.0,408.0,1017.1,86,17.9,0.4,SW,0.0,166,1.2
2021-11-15 10:00:00,TRW49SR,40.0,24.75,28.0,174.0,401.0,1017.1,86,17.9,0.4,SW,0.0,166,1.2
2021-11-15 10:00:00,VSK74UJ,64.9,24.75,53.0,118.0,404.0,1017.1,86,17.9,0.4,SW,0.0,166,1.2
2021-11-15 11:00:00,4V49RUR,10.0,26.31,7.0,14.0,405.0,1017.0,84,18.4,0.9,SW,0.0,234,1.8
2021-11-15 11:00:00,VSK74UJ,64.0,26.31,52.0,111.0,404.0,1017.0,84,18.4,0.9,SW,0.0,234,1.8
2021-11-15 11:00:00,TUXVAJK,13.0,26.31,10.0,20.0,409.0,1017.0,84,18.4,0.9,SW,0.0,234,1.8
2021-11-15 11:00:00,TRW49SR,46.0,26.31,34.0,183.0,402.0,1017.0,84,18.4,0.9,SW,0.0,234,1.8
2021-11-15 12:00:00,TUXVAJK,15.0,30.82,12.0,29.0,410.0,1016.3,80,19.3,0.9,SW,0.0,359,2.9
2021-11-15 12:00:00,4V49RUR,9.0,30.82,6.0,12.0,403.0,1016.3,80,19.3,0.9,SW,0.0,359,2.9
2021-11-15 12:00:00,VSK74UJ,49.0,30.82,40.0,87.0,409.0,1016.3,80,19.3,0.9,SW,0.0,359,2.9
2021-11-15 12:00:00,TRW49SR,44.0,30.82,32.0,172.0,402.0,1016.3,80,19.3,0.9,SW,0.0,359,2.9
2021-11-15 13:00:00,4V49RUR,10.0,41.88,7.0,15.0,407.0,1015.8,75,20.9,1.3,NW,0.0,597,5.0
2021-11-15 13:00:00,TRW49SR,39.0,41.88,30.0,202.0,404.0,1015.8,75,20.9,1.3,NW,0.0,597,5.0
2021-11-15 13:00:00,VSK74UJ,42.0,41.88,34.0,76.0,410.0,1015.8,75,20.9,1.3,NW,0.0,597,5.0
2021-11-15 13:00:00,TUXVAJK,15.0,41.88,12.0,30.0,410.0,1015.8,75,20.9,1.3,NW,0.0,597,5.0
2021-11-15 14:00:00,TUXVAJK,11.0,38.78,8.0,21.0,411.0,1015.0,74,21.1,1.8,WNW,0.0,819,5.4
2021-11-15 14:00:00,TRW49SR,48.0,38.78,38.0,284.0,404.0,1015.0,74,21.1,1.8,WNW,0.0,819,5.4
2021-11-15 14:00:00,VSK74UJ,32.0,38.78,26.0,59.0,411.0,1015.0,74,21.1,1.8,WNW,0.0,819,5.4
2021-11-15 14:00:00,4V49RUR,6.0,38.78,4.0,8.0,413.0,1015.0,74,21.1,1.8,WNW,0.0,819,5.4
2021-11-15 15:00:00,TUXVAJK,15.0,26.11,12.0,32.0,411.0,1014.4,73,21.8,1.3,WNW,0.0,683,3.8
2021-11-15 15:00:00,VSK74UJ,28.0,26.11,23.0,57.0,415.0,1014.4,73,21.8,1.3,WNW,0.0,683,3.8
2021-11-15 15:00:00,TRW49SR,49.0,26.11,40.0,314.0,408.0,1014.4,73,21.8,1.3,WNW,0.0,683,3.8
2021-11-15 15:00:00,4V49RUR,9.0,26.11,7.0,13.0,410.0,1014.4,73,21.8,1.3,WNW,0.0,683,3.8
2021-11-15 16:00:00,VSK74UJ,33.0,24.35,26.0,73.0,414.0,1014.4,76,21.0,1.3,SW,0.0,542,2.2
2021-11-15 16:00:00,TRW49SR,33.0,24.35,26.0,205.0,409.0,1014.4,76,21.0,1.3,SW,0.0,542,2.2
2021-11-15 16:00:00,4V49RUR,13.0,24.35,9.0,16.0,416.0,1014.4,76,21.0,1.3,SW,0.0,542,2.2
2021-11-15 16:00:00,TUXVAJK,18.0,24.35,15.0,34.0,409.0,1014.4,76,21.0,1.3,SW,0.0,542,2.2
2021-11-15 17:00:00,TUXVAJK,24.0,21.3,20.0,36.0,412.0,1014.5,82,19.2,1.3,S,0.0,310,0.8
2021-11-15 17:00:00,TRW49SR,31.0,21.3,24.0,138.0,410.0,1014.5,82,19.2,1.3,S,0.0,310,0.8
2021-11-15 17:00:00,4V49RUR,17.0,21.3,13.0,19.0,410.0,1014.5,82,19.2,1.3,S,0.0,310,0.8
2021-11-15 17:00:00,VSK74UJ,29.0,21.3,23.0,56.0,411.0,1014.5,82,19.2,1.3,S,0.0,310,0.8
2021-11-15 18:00:00,TRW49SR,37.0,25.94,27.0,211.0,410.0,1015.1,86,17.7,1.8,S,0.0,103,0.0
2021-11-15 18:00:00,TUXVAJK,38.0,25.94,32.0,55.0,411.0,1015.1,86,17.7,1.8,S,0.0,103,0.0
2021-11-15 18:00:00,VSK74UJ,35.0,25.94,28.0,81.0,414.0,1015.1,86,17.7,1.8,S,0.0,103,0.0
2021-11-15 18:00:00,4V49RUR,24.0,25.94,19.0,30.0,414.0,1015.1,86,17.7,1.8,S,0.0,103,0.0
2021-11-15 19:00:00,4V49RUR,22.0,27.63,17.0,28.0,414.0,1015.8,86,17.5,0.9,S,0.0,8,0.0
2021-11-15 19:00:00,TUXVAJK,34.0,27.63,27.0,62.0,410.0,1015.8,86,17.5,0.9,S,0.0,8,0.0
2021-11-15 19:00:00,TRW49SR,50.0,27.63,35.0,328.0,408.0,1015.8,86,17.5,0.9,S,0.0,8,0.0
2021-11-15 19:00:00,VSK74UJ,34.0,27.63,26.0,69.0,411.0,1015.8,86,17.5,0.9,S,0.0,8,0.0
2021-11-15 20:00:00,TRW49SR,64.9,33.63,47.0,228.0,405.0,1016.2,87,17.2,1.8,SSE,0.0,0,0.0
2021-11-15 20:00:00,4V49RUR,19.0,33.63,15.0,24.0,411.0,1016.2,87,17.2,1.8,SSE,0.0,0,0.0
2021-11-15 20:00:00,TUXVAJK,23.0,33.63,18.0,42.0,407.0,1016.2,87,17.2,1.8,SSE,0.0,0,0.0
2021-11-15 20:00:00,VSK74UJ,38.0,33.63,29.0,72.0,405.0,1016.2,87,17.2,1.8,SSE,0.0,0,0.0
2021-11-15 21:00:00,TRW49SR,67.6,29.27,49.0,286.0,407.0,1016.6,88,17.1,2.2,SSE,0.0,0,0.0
2021-11-15 21:00:00,TUXVAJK,17.0,29.27,14.0,39.0,406.0,1016.6,88,17.1,2.2,SSE,0.0,0,0.0
2021-11-15 21:00:00,4V49RUR,10.0,29.27,7.0,14.0,409.0,1016.6,88,17.1,2.2,SSE,0.0,0,0.0
2021-11-15 21:00:00,VSK74UJ,51.0,29.27,40.0,78.0,416.0,1016.6,88,17.1,2.2,SSE,0.0,0,0.0
2021-11-15 22:00:00,VSK74UJ,52.0,29.12,41.0,99.0,415.0,1016.7,89,16.9,1.8,SSE,0.0,0,0.0
2021-11-15 22:00:00,TRW49SR,48.0,29.12,34.0,177.0,406.0,1016.7,89,16.9,1.8,SSE,0.0,0,0.0
2021-11-15 22:00:00,4V49RUR,11.0,29.12,8.0,17.0,410.0,1016.7,89,16.9,1.8,SSE,0.0,0,0.0
2021-11-15 22:00:00,TUXVAJK,17.0,29.12,13.0,28.0,406.0,1016.7,89,16.9,1.8,SSE,0.0,0,0.0
2021-11-15 23:00:00,TRW49SR,54.0,32.27,38.0,198.0,403.0,1016.5,89,17.0,0.9,SSW,0.0,0,0.0
2021-11-15 23:00:00,4V49RUR,9.0,32.27,6.0,14.0,408.0,1016.5,89,17.0,0.9,SSW,0.0,0,0.0
2021-11-15 23:00:00,TUXVAJK,22.0,32.27,18.0,43.0,406.0,1016.5,89,17.0,0.9,SSW,0.0,0,0.0
2021-11-15 23:00:00,VSK74UJ,34.0,32.27,26.0,58.0,410.0,1016.5,89,17.0,0.9,SSW,0.0,0,0.0
2021-11-16 00:00:00,TRW49SR,57.7,25.85,40.0,184.0,405.0,1016.2,90,16.8,0.9,S,0.0,0,0.0
2021-11-16 00:00:00,TUXVAJK,19.0,25.85,15.0,43.0,405.0,1016.2,90,16.8,0.9,S,0.0,0,0.0
2021-11-16 00:00:00,VSK74UJ,34.0,25.85,26.0,60.0,411.0,1016.2,90,16.8,0.9,S,0.0,0,0.0
2021-11-16 00:00:00,4V49RUR,12.0,25.85,9.0,17.0,406.0,1016.2,90,16.8,0.9,S,0.0,0,0.0
2021-11-16 01:00:00,TUXVAJK,19.0,31.44,15.0,32.0,404.0,1015.4,91,16.7,0.9,S,0.0,0,0.0
2021-11-16 01:00:00,VSK74UJ,36.0,31.44,28.0,62.0,407.0,1015.4,91,16.7,0.9,S,0.0,0,0.0
2021-11-16 01:00:00,TRW49SR,52.0,31.44,36.0,269.0,401.0,1015.4,91,16.7,0.9,S,0.0,0,0.0
2021-11-16 01:00:00,4V49RUR,40.0,31.44,33.0,47.0,411.0,1015.4,91,16.7,0.9,S,0.0,0,0.0
2021-11-16 02:00:00,4V49RUR,13.0,33.99,10.0,17.0,408.0,1014.9,91,16.5,0.4,S,0.0,0,0.0
2021-11-16 02:00:00,TRW49SR,84.6,33.99,61.3,417.0,404.0,1014.9,91,16.5,0.4,S,0.0,0,0.0
2021-11-16 02:00:00,VSK74UJ,38.0,33.99,29.0,59.0,404.0,1014.9,91,16.5,0.4,S,0.0,0,0.0
2021-11-16 02:00:00,TUXVAJK,26.0,33.99,21.0,56.0,404.0,1014.9,91,16.5,0.4,S,0.0,0,0.0
2021-11-16 03:00:00,4V49RUR,10.0,30.88,7.0,14.0,409.0,1014.3,92,16.4,0.9,S,0.0,0,0.0
2021-11-16 03:00:00,VSK74UJ,44.0,30.88,34.0,69.0,402.0,1014.3,92,16.4,0.9,S,0.0,0,0.0
2021-11-16 03:00:00,TRW49SR,69.3,30.88,49.0,344.0,401.0,1014.3,92,16.4,0.9,S,0.0,0,0.0
2021-11-16 03:00:00,TUXVAJK,18.0,30.88,14.0,33.0,401.0,1014.3,92,16.4,0.9,S,0.0,0,0.0
2021-11-16 04:00:00,4V49RUR,8.0,29.72,6.0,10.0,405.0,1014.2,93,16.1,0.9,SSW,0.0,0,0.0
2021-11-16 04:00:00,VSK74UJ,55.9,29.72,44.0,93.0,402.0,1014.2,93,16.1,0.9,SSW,0.0,0,0.0
2021-11-16 04:00:00,TRW49SR,64.0,29.72,46.0,287.0,399.0,1014.2,93,16.1,0.9,SSW,0.0,0,0.0
2021-11-16 04:00:00,TUXVAJK,20.0,29.72,16.0,50.0,402.0,1014.2,93,16.1,0.9,SSW,0.0,0,0.0
2021-11-16 05:00:00,TUXVAJK,18.0,31.79,14.0,49.0,401.0,1014.7,93,16.1,0.9,SSW,0.0,0,0.0
2021-11-16 05:00:00,VSK74UJ,48.0,31.79,37.0,86.0,405.0,1014.7,93,16.1,0.9,SSW,0.0,0,0.0
2021-11-16 05:00:00,4V49RUR,8.0,31.79,6.0,10.0,405.0,1014.7,93,16.1,0.9,SSW,0.0,0,0.0
2021-11-16 05:00:00,TRW49SR,74.7,31.79,54.0,323.0,401.0,1014.7,93,16.1,0.9,SSW,0.0,0,0.0
2021-11-16 06:00:00,TUXVAJK,16.0,23.66,13.0,38.0,403.0,1015.5,93,16.1,0.4,SSW,0.0,1,0.0
2021-11-16 06:00:00,VSK74UJ,50.0,23.66,39.0,90.0,402.0,1015.5,93,16.1,0.4,SSW,0.0,1,0.0
2021-11-16 06:00:00,TRW49SR,66.7,23.66,47.0,279.0,402.0,1015.5,93,16.1,0.4,SSW,0.0,1,0.0
2021-11-16 06:00:00,4V49RUR,10.0,23.66,7.0,16.0,410.0,1015.5,93,16.1,0.4,SSW,0.0,1,0.0
2021-11-16 07:00:00,4V49RUR,15.0,19.38,11.0,21.0,405.0,1016.4,92,16.1,0.9,SW,0.0,21,0.0
2021-11-16 07:00:00,TUXVAJK,17.0,19.38,14.0,33.0,408.0,1016.4,92,16.1,0.9,SW,0.0,21,0.0
2021-11-16 07:00:00,TRW49SR,48.0,19.38,32.0,259.0,404.0,1016.4,92,16.1,0.9,SW,0.0,21,0.0
2021-11-16 07:00:00,VSK74UJ,51.0,19.38,39.0,88.0,403.0,1016.4,92,16.1,0.9,SW,0.0,21,0.0
2021-11-16 08:00:00,VSK74UJ,38.0,17.49,29.0,68.0,401.0,1017.1,90,16.8,0.4,SW,0.0,75,0.0
2021-11-16 08:00:00,TRW49SR,43.0,17.49,30.0,133.0,401.0,1017.1,90,16.8,0.4,SW,0.0,75,0.0
2021-11-16 08:00:00,4V49RUR,13.0,17.49,10.0,16.0,411.0,1017.1,90,16.8,0.4,SW,0.0,75,0.0
2021-11-16 08:00:00,TUXVAJK,25.0,17.49,21.0,50.0,409.0,1017.1,90,16.8,0.4,SW,0.0,75,0.0
2021-11-16 09:00:00,VSK74UJ,41.0,13.88,32.0,68.0,404.0,1017.4,90,16.9,0.9,SSW,0.0,123,0.7
2021-11-16 09:00:00,TRW49SR,42.0,13.88,29.0,199.0,404.0,1017.4,90,16.9,0.9,SSW,0.0,123,0.7
2021-11-16 09:00:00,4V49RUR,10.0,13.88,7.0,13.0,408.0,1017.4,90,16.9,0.9,SSW,0.0,123,0.7
2021-11-16 09:00:00,TUXVAJK,20.0,13.88,17.0,43.0,405.0,1017.4,90,16.9,0.9,SSW,0.0,123,0.7
2021-11-16 10:00:00,VSK74UJ,32.0,15.87,25.0,64.0,402.0,1017.7,88,17.2,0.9,SSW,0.0,137,1.0
2021-11-16 10:00:00,4V49RUR,8.0,15.87,5.0,12.0,408.0,1017.7,88,17.2,0.9,SSW,0.0,137,1.0
2021-11-16 10:00:00,TRW49SR,33.0,15.87,23.0,127.0,399.0,1017.7,88,17.2,0.9,SSW,0.0,137,1.0
2021-11-16 10:00:00,TUXVAJK,17.0,15.87,14.0,34.0,407.0,1017.7,88,17.2,0.9,SSW,0.0,137,1.0
2021-11-16 11:00:00,TRW49SR,29.0,17.15,20.0,189.0,399.0,1017.3,84,17.9,0.9,SW,0.0,201,1.6
2021-11-16 11:00:00,VSK74UJ,34.0,17.15,26.0,74.0,409.0,1017.3,84,17.9,0.9,SW,0.0,201,1.6
2021-11-16 11:00:00,4V49RUR,8.0,17.15,5.0,11.0,406.0,1017.3,84,17.9,0.9,SW,0.0,201,1.6
2021-11-16 11:00:00,TUXVAJK,16.0,17.15,13.0,33.0,409.0,1017.3,84,17.9,0.9,SW,0.0,201,1.6
2021-11-16 12:00:00,VSK74UJ,34.0,17.75,27.0,78.0,404.0,1017.0,83,18.6,0.9,SSW,0.0,233,2.0
2021-11-16 12:00:00,4V49RUR,7.0,17.75,5.0,8.0,401.0,1017.0,83,18.6,0.9,SSW,0.0,233,2.0
2021-11-16 12:00:00,TRW49SR,36.0,17.75,26.0,125.0,402.0,1017.0,83,18.6,0.9,SSW,0.0,233,2.0
2021-11-16 12:00:00,TUXVAJK,13.0,17.75,11.0,25.0,411.0,1017.0,83,18.6,0.9,SSW,0.0,233,2.0
2021-11-16 13:00:00,TUXVAJK,12.0,18.0,11.0,20.0,414.0,1016.2,80,19.5,0.9,S,0.0,300,2.6
2021-11-16 13:00:00,4V49RUR,7.0,18.0,5.0,10.0,402.0,1016.2,80,19.5,0.9,S,0.0,300,2.6
2021-11-16 13:00:00,TRW49SR,26.0,18.0,19.0,119.0,401.0,1016.2,80,19.5,0.9,S,0.0,300,2.6
2021-11-16 13:00:00,VSK74UJ,29.0,18.0,23.0,48.0,402.0,1016.2,80,19.5,0.9,S,0.0,300,2.6
2021-11-16 14:00:00,VSK74UJ,30.0,15.95,24.0,58.0,408.0,1015.9,78,20.2,0.9,SW,0.0,496,3.8
2021-11-16 14:00:00,TUXVAJK,8.0,15.95,6.0,12.0,415.0,1015.9,78,20.2,0.9,SW,0.0,496,3.8
2021-11-16 14:00:00,TRW49SR,20.0,15.95,15.0,137.0,404.0,1015.9,78,20.2,0.9,SW,0.0,496,3.8
2021-11-16 14:00:00,4V49RUR,8.0,15.95,5.0,10.0,404.0,1015.9,78,20.2,0.9,SW,0.0,496,3.8
2021-11-16 15:00:00,TUXVAJK,9.0,20.72,7.0,16.0,411.0,1015.3,79,19.8,1.3,SW,0.0,487,3.2
2021-11-16 15:00:00,VSK74UJ,30.0,20.72,24.0,60.0,404.0,1015.3,79,19.8,1.3,SW,0.0,487,3.2
2021-11-16 15:00:00,4V49RUR,7.0,20.72,5.0,7.0,404.0,1015.3,79,19.8,1.3,SW,0.0,487,3.2
2021-11-16 15:00:00,TRW49SR,21.0,20.72,16.0,139.0,402.0,1015.3,79,19.8,1.3,SW,0.0,487,3.2
2021-11-16 16:00:00,VSK74UJ,30.0,21.25,24.0,61.0,404.0,1014.8,74,21.2,0.9,WNW,0.0,482,2.1
2021-11-16 16:00:00,4V49RUR,7.0,21.25,5.0,8.0,404.0,1014.8,74,21.2,0.9,WNW,0.0,482,2.1
2021-11-16 16:00:00,TUXVAJK,11.0,21.25,8.0,11.0,413.0,1014.8,74,21.2,0.9,WNW,0.0,482,2.1
2021-11-16 16:00:00,TRW49SR,24.0,21.25,18.0,123.0,405.0,1014.8,74,21.2,0.9,WNW,0.0,482,2.1
2021-11-16 17:00:00,TUXVAJK,14.0,14.69,11.0,30.0,410.0,1014.5,83,18.7,1.3,SSW,0.0,338,0.9
2021-11-16 17:00:00,VSK74UJ,28.0,14.69,22.0,61.0,408.0,1014.5,83,18.7,1.3,SSW,0.0,338,0.9
2021-11-16 17:00:00,4V49RUR,7.0,14.69,4.0,8.0,401.0,1014.5,83,18.7,1.3,SSW,0.0,338,0.9
2021-11-16 17:00:00,TRW49SR,25.0,14.69,18.0,111.0,404.0,1014.5,83,18.7,1.3,SSW,0.0,338,0.9
2021-11-16 18:00:00,TRW49SR,22.0,14.84,16.0,159.0,408.0,1015.0,86,17.6,1.3,S,0.0,124,0.0
2021-11-16 18:00:00,TUXVAJK,13.0,14.84,10.0,22.0,408.0,1015.0,86,17.6,1.3,S,0.0,124,0.0
2021-11-16 18:00:00,4V49RUR,9.0,14.84,6.0,13.0,408.0,1015.0,86,17.6,1.3,S,0.0,124,0.0
2021-11-16 18:00:00,VSK74UJ,24.0,14.84,18.0,46.0,407.0,1015.0,86,17.6,1.3,S,0.0,124,0.0
2021-11-16 19:00:00,VSK74UJ,21.0,14.59,16.0,42.0,404.0,1015.6,88,17.2,0.9,SSW,0.0,7,0.0
2021-11-16 19:00:00,TRW49SR,22.0,14.59,15.0,120.0,408.0,1015.6,88,17.2,0.9,SSW,0.0,7,0.0
2021-11-16 19:00:00,4V49RUR,16.0,14.59,12.0,21.0,408.0,1015.6,88,17.2,0.9,SSW,0.0,7,0.0
2021-11-16 19:00:00,TUXVAJK,25.0,14.59,20.0,46.0,406.0,1015.6,88,17.2,0.9,SSW,0.0,7,0.0
2021-11-16 20:00:00,VSK74UJ,21.0,17.35,16.0,48.0,408.0,1015.9,90,17.1,0.9,SSW,0.0,0,0.0
2021-11-16 20:00:00,4V49RUR,16.0,17.35,12.0,21.0,405.0,1015.9,90,17.1,0.9,SSW,0.0,0,0.0
2021-11-16 20:00:00,TRW49SR,24.0,17.35,17.0,130.0,411.0,1015.9,90,17.1,0.9,SSW,0.0,0,0.0
2021-11-16 21:00:00,VSK74UJ,26.0,19.62,20.0,41.0,412.0,1016.0,90,16.9,0.4,SSW,0.0,0,0.0
2021-11-16 21:00:00,TRW49SR,24.0,19.62,17.0,139.0,414.0,1016.0,90,16.9,0.4,SSW,0.0,0,0.0
2021-11-16 21:00:00,4V49RUR,17.0,19.62,13.0,21.0,407.0,1016.0,90,16.9,0.4,SSW,0.0,0,0.0
2021-11-16 22:00:00,VSK74UJ,26.0,16.02,20.0,47.0,409.0,1016.1,89,16.8,0.4,SSW,0.0,0,0.0
2021-11-16 22:00:00,TRW49SR,29.0,16.02,20.0,189.0,404.0,1016.1,89,16.8,0.4,SSW,0.0,0,0.0
2021-11-16 22:00:00,4V49RUR,22.0,16.02,17.0,28.0,413.0,1016.1,89,16.8,0.4,SSW,0.0,0,0.0
2021-11-16 23:00:00,TRW49SR,28.0,24.83,19.0,85.0,405.0,1016.2,91,16.4,1.3,SSE,0.0,0,0.0
2021-11-16 23:00:00,VSK74UJ,30.0,24.83,23.0,53.0,419.0,1016.2,91,16.4,1.3,SSE,0.0,0,0.0
2021-11-16 23:00:00,4V49RUR,10.0,24.83,7.0,17.0,407.0,1016.2,91,16.4,1.3,SSE,0.0,0,0.0
2021-11-17 00:00:00,TRW49SR,52.0,33.59,36.0,178.0,402.0,1016.0,91,16.6,1.3,S,0.0,0,0.0
2021-11-17 00:00:00,VSK74UJ,29.0,33.59,22.0,47.0,414.0,1016.0,91,16.6,1.3,S,0.0,0,0.0
2021-11-17 00:00:00,4V49RUR,6.0,33.59,4.0,9.0,406.0,1016.0,91,16.6,1.3,S,0.0,0,0.0
2021-11-17 01:00:00,VSK74UJ,32.0,24.31,24.0,52.0,412.0,1015.3,92,16.8,0.4,SSW,0.0,0,0.0
2021-11-17 01:00:00,TRW49SR,76.5,24.31,55.9,231.0,404.0,1015.3,92,16.8,0.4,SSW,0.0,0,0.0
2021-11-17 01:00:00,4V49RUR,6.0,24.31,4.0,9.0,406.0,1015.3,92,16.8,0.4,SSW,0.0,0,0.0
2021-11-17 02:00:00,TRW49SR,88.2,22.04,64.9,378.0,406.0,1014.8,92,16.6,0.9,SSW,0.0,0,0.0
2021-11-17 02:00:00,VSK74UJ,41.0,22.04,32.0,67.0,415.0,1014.8,92,16.6,0.9,SSW,0.0,0,0.0
2021-11-17 02:00:00,4V49RUR,7.0,22.04,5.0,10.0,406.0,1014.8,92,16.6,0.9,SSW,0.0,0,0.0
2021-11-17 03:00:00,TRW49SR,57.7,25.68,41.0,203.0,399.0,1014.6,93,16.3,0.9,S,0.0,0,0.0
2021-11-17 03:00:00,4V49RUR,11.0,25.68,8.0,13.0,407.0,1014.6,93,16.3,0.9,S,0.0,0,0.0
2021-11-17 03:00:00,VSK74UJ,40.0,25.68,31.0,56.0,408.0,1014.6,93,16.3,0.9,S,0.0,0,0.0
2021-11-17 04:00:00,VSK74UJ,56.8,26.97,44.0,101.0,406.0,1014.4,94,16.2,0.9,SSW,0.0,0,0.0
2021-11-17 04:00:00,TRW49SR,83.7,26.97,60.4,352.0,398.0,1014.4,94,16.2,0.9,SSW,0.0,0,0.0
