valid_at,sensor_id,pm2p5_x,pm2p5_y,pm1,pm10,pressure,relative_humidity,temperature,wind_speed,wind_direction,rain,solar_radiation,uv_index
2021-11-15 00:00:00,5e8,16.0,15.57,11.0,25.0,1015.8,89,16.5,1.8,SSE,0.0,0,0.0
2021-11-15 00:00:00,40a,16.0,15.57,9.0,26.0,1015.8,89,16.5,1.8,SSE,0.0,0,0.0
2021-11-15 00:00:00,4E5,16.0,15.57,8.0,20.0,1015.8,89,16.5,1.8,SSE,0.0,0,0.0
2021-11-15 01:00:00,5e8,19.0,19.04,11.0,29.0,1015.0,89,16.4,1.8,SSE,0.0,0,0.0
2021-11-15 01:00:00,40a,14.0,19.04,9.0,28.0,1015.0,89,16.4,1.8,SSE,0.0,0,0.0
2021-11-15 01:00:00,4E5,13.0,19.04,8.0,19.0,1015.0,89,16.4,1.8,SSE,0.0,0,0.0
2021-11-15 02:00:00,40a,22.0,26.98,14.0,47.0,1014.4,90,16.5,1.3,SSE,0.0,0,0.0
2021-11-15 02:00:00,4E5,19.0,26.98,12.0,27.0,1014.4,90,16.5,1.3,SSE,0.0,0,0.0
2021-11-15 02:00:00,5e8,25.0,26.98,17.0,42.0,1014.4,90,16.5,1.3,SSE,0.0,0,0.0
2021-11-15 03:00:00,5e8,34.0,28.82,24.0,64.0,1013.9,89,16.4,0.9,S,0.0,0,0.0
2021-11-15 03:00:00,4E5,31.0,28.82,21.0,57.0,1013.9,89,16.4,0.9,S,0.0,0,0.0
2021-11-15 03:00:00,40a,35.0,28.82,25.0,71.0,1013.9,89,16.4,0.9,S,0.0,0,0.0
2021-11-15 04:00:00,5e8,16.0,18.0,10.0,26.0,1014.0,90,16.6,0.4,SSW,0.0,0,0.0
2021-11-15 04:00:00,4E5,14.0,18.0,7.0,21.0,1014.0,90,16.6,0.4,SSW,0.0,0,0.0
2021-11-15 04:00:00,40a,14.0,18.0,8.0,27.0,1014.0,90,16.6,0.4,SSW,0.0,0,0.0
2021-11-15 05:00:00,4E5,12.0,14.98,6.0,16.0,1014.5,90,16.4,0.4,SW,0.0,0,0.0
2021-11-15 05:00:00,5e8,16.0,14.98,9.0,23.0,1014.5,90,16.4,0.4,SW,0.0,0,0.0
2021-11-15 05:00:00,40a,14.0,14.98,7.0,31.0,1014.5,90,16.4,0.4,SW,0.0,0,0.0
2021-11-15 06:00:00,4E5,10.0,16.14,5.0,12.0,1015.2,91,16.2,0.9,SSW,0.0,1,0.0
2021-11-15 06:00:00,40a,10.0,16.14,6.0,19.0,1015.2,91,16.2,0.9,SSW,0.0,1,0.0
2021-11-15 06:00:00,5e8,12.0,16.14,7.0,20.0,1015.2,91,16.2,0.9,SSW,0.0,1,0.0
2021-11-15 07:00:00,4E5,10.0,16.69,5.0,12.0,1016.4,92,16.2,0.9,SSW,0.0,20,0.0
2021-11-15 07:00:00,5e8,13.0,16.69,8.0,18.0,1016.4,92,16.2,0.9,SSW,0.0,20,0.0
2021-11-15 07:00:00,40a,12.0,16.69,6.0,29.0,1016.4,92,16.2,0.9,SSW,0.0,20,0.0
2021-11-15 08:00:00,40a,16.0,17.56,9.0,31.0,1017.0,91,16.5,0.9,SSW,0.0,64,0.0
2021-11-15 08:00:00,5e8,19.0,17.56,11.0,27.0,1017.0,91,16.5,0.9,SSW,0.0,64,0.0
2021-11-15 08:00:00,4E5,14.0,17.56,8.0,22.0,1017.0,91,16.5,0.9,SSW,0.0,64,0.0
2021-11-15 09:00:00,40a,16.0,19.69,9.0,28.0,1017.1,87,17.3,0.4,SSW,0.0,136,0.7
2021-11-15 09:00:00,4E5,14.0,19.69,8.0,19.0,1017.1,87,17.3,0.4,SSW,0.0,136,0.7
2021-11-15 09:00:00,5e8,16.0,19.69,11.0,24.0,1017.1,87,17.3,0.4,SSW,0.0,136,0.7
2021-11-15 10:00:00,40a,17.0,24.75,11.0,30.0,1017.1,86,17.9,0.4,SW,0.0,166,1.2
2021-11-15 10:00:00,4E5,15.0,24.75,9.0,20.0,1017.1,86,17.9,0.4,SW,0.0,166,1.2
2021-11-15 10:00:00,5e8,16.0,24.75,11.0,26.0,1017.1,86,17.9,0.4,SW,0.0,166,1.2
2021-11-15 11:00:00,40a,22.0,26.31,15.0,39.0,1017.0,84,18.4,0.9,SW,0.0,234,1.8
2021-11-15 11:00:00,4E5,19.0,26.31,13.0,27.0,1017.0,84,18.4,0.9,SW,0.0,234,1.8
2021-11-15 11:00:00,5e8,23.0,26.31,16.0,36.0,1017.0,84,18.4,0.9,SW,0.0,234,1.8
2021-11-15 12:00:00,40a,21.0,30.82,13.0,36.0,1016.3,80,19.3,0.9,SW,0.0,359,2.9
2021-11-15 12:00:00,4E5,19.0,30.82,11.0,26.0,1016.3,80,19.3,0.9,SW,0.0,359,2.9
2021-11-15 12:00:00,5e8,19.0,30.82,14.0,28.0,1016.3,80,19.3,0.9,SW,0.0,359,2.9
2021-11-15 13:00:00,5e8,25.0,41.88,19.0,46.0,1015.8,75,20.9,1.3,NW,0.0,597,5.0
2021-11-15 13:00:00,40a,25.0,41.88,20.0,51.0,1015.8,75,20.9,1.3,NW,0.0,597,5.0
2021-11-15 13:00:00,4E5,23.0,41.88,16.0,33.0,1015.8,75,20.9,1.3,NW,0.0,597,5.0
2021-11-15 14:00:00,4E5,23.0,38.78,16.0,39.0,1015.0,74,21.1,1.8,WNW,0.0,819,5.4
2021-11-15 14:00:00,40a,28.0,38.78,20.0,56.0,1015.0,74,21.1,1.8,WNW,0.0,819,5.4
2021-11-15 14:00:00,5e8,29.0,38.78,21.0,49.0,1015.0,74,21.1,1.8,WNW,0.0,819,5.4
2021-11-15 15:00:00,5e8,19.0,26.11,13.0,28.0,1014.4,73,21.8,1.3,WNW,0.0,683,3.8
2021-11-15 15:00:00,40a,19.0,26.11,14.0,33.0,1014.4,73,21.8,1.3,WNW,0.0,683,3.8
2021-11-15 15:00:00,4E5,18.0,26.11,11.0,27.0,1014.4,73,21.8,1.3,WNW,0.0,683,3.8
2021-11-15 16:00:00,4E5,16.0,24.35,9.0,21.0,1014.4,76,21.0,1.3,SW,0.0,542,2.2
2021-11-15 16:00:00,5e8,16.0,24.35,10.0,24.0,1014.4,76,21.0,1.3,SW,0.0,542,2.2
2021-11-15 16:00:00,40a,14.0,24.35,9.0,24.0,1014.4,76,21.0,1.3,SW,0.0,542,2.2
2021-11-15 17:00:00,4E5,16.0,21.3,9.0,22.0,1014.5,82,19.2,1.3,S,0.0,310,0.8
2021-11-15 17:00:00,40a,17.0,21.3,10.0,29.0,1014.5,82,19.2,1.3,S,0.0,310,0.8
2021-11-15 17:00:00,5e8,16.0,21.3,10.0,24.0,1014.5,82,19.2,1.3,S,0.0,310,0.8
2021-11-15 18:00:00,4E5,19.0,25.94,13.0,28.0,1015.1,86,17.7,1.8,S,0.0,103,0.0
2021-11-15 18:00:00,40a,22.0,25.94,13.0,41.0,1015.1,86,17.7,1.8,S,0.0,103,0.0
2021-11-15 18:00:00,5e8,21.0,25.94,14.0,34.0,1015.1,86,17.7,1.8,S,0.0,103,0.0
2021-11-15 19:00:00,5e8,25.0,27.63,18.0,44.0,1015.8,86,17.5,0.9,S,0.0,8,0.0
2021-11-15 19:00:00,4E5,24.0,27.63,17.0,38.0,1015.8,86,17.5,0.9,S,0.0,8,0.0
2021-11-15 19:00:00,40a,25.0,27.63,19.0,52.0,1015.8,86,17.5,0.9,S,0.0,8,0.0
2021-11-15 20:00:00,40a,29.0,33.63,20.0,60.0,1016.2,87,17.2,1.8,SSE,0.0,0,0.0
2021-11-15 20:00:00,4E5,25.0,33.63,17.0,40.0,1016.2,87,17.2,1.8,SSE,0.0,0,0.0
2021-11-15 20:00:00,5e8,30.0,33.63,21.0,55.0,1016.2,87,17.2,1.8,SSE,0.0,0,0.0
2021-11-15 21:00:00,4E5,25.0,29.27,18.0,42.0,1016.6,88,17.1,2.2,SSE,0.0,0,0.0
2021-11-15 21:00:00,5e8,31.0,29.27,22.0,58.0,1016.6,88,17.1,2.2,SSE,0.0,0,0.0
2021-11-15 21:00:00,40a,30.0,29.27,21.0,62.0,1016.6,88,17.1,2.2,SSE,0.0,0,0.0
2021-11-15 22:00:00,4E5,23.0,29.12,15.0,34.0,1016.7,89,16.9,1.8,SSE,0.0,0,0.0
2021-11-15 22:00:00,5e8,27.0,29.12,19.0,47.0,1016.7,89,16.9,1.8,SSE,0.0,0,0.0
2021-11-15 22:00:00,40a,27.0,29.12,19.0,54.0,1016.7,89,16.9,1.8,SSE,0.0,0,0.0
2021-11-15 23:00:00,40a,32.0,32.27,23.0,63.0,1016.5,89,17.0,0.9,SSW,0.0,0,0.0
2021-11-15 23:00:00,4E5,28.0,32.27,20.0,48.0,1016.5,89,17.0,0.9,SSW,0.0,0,0.0
2021-11-15 23:00:00,5e8,31.0,32.27,23.0,58.0,1016.5,89,17.0,0.9,SSW,0.0,0,0.0
2021-11-16 00:00:00,40a,24.0,25.85,15.0,46.0,1016.2,90,16.8,0.9,S,0.0,0,0.0
2021-11-16 00:00:00,4E5,21.0,25.85,13.0,31.0,1016.2,90,16.8,0.9,S,0.0,0,0.0
2021-11-16 00:00:00,5e8,24.0,25.85,16.0,44.0,1016.2,90,16.8,0.9,S,0.0,0,0.0
2021-11-16 01:00:00,40a,24.0,31.44,16.0,48.0,1015.4,91,16.7,0.9,S,0.0,0,0.0
2021-11-16 01:00:00,5e8,24.0,31.44,16.0,42.0,1015.4,91,16.7,0.9,S,0.0,0,0.0
2021-11-16 01:00:00,4E5,21.0,31.44,13.0,31.0,1015.4,91,16.7,0.9,S,0.0,0,0.0
2021-11-16 02:00:00,40a,28.0,33.99,19.0,59.0,1014.9,91,16.5,0.4,S,0.0,0,0.0
2021-11-16 02:00:00,4E5,25.0,33.99,16.0,44.0,1014.9,91,16.5,0.4,S,0.0,0,0.0
2021-11-16 02:00:00,5e8,28.0,33.99,19.0,51.0,1014.9,91,16.5,0.4,S,0.0,0,0.0
2021-11-16 03:00:00,5e8,28.0,30.88,20.0,50.0,1014.3,92,16.4,0.9,S,0.0,0,0.0
2021-11-16 03:00:00,4E5,25.0,30.88,17.0,44.0,1014.3,92,16.4,0.9,S,0.0,0,0.0
2021-11-16 03:00:00,40a,29.0,30.88,19.0,62.0,1014.3,92,16.4,0.9,S,0.0,0,0.0
2021-11-16 04:00:00,40a,25.0,29.72,16.0,52.0,1014.2,93,16.1,0.9,SSW,0.0,0,0.0
2021-11-16 04:00:00,5e8,26.0,29.72,17.0,50.0,1014.2,93,16.1,0.9,SSW,0.0,0,0.0
2021-11-16 04:00:00,4E5,25.0,29.72,15.0,40.0,1014.2,93,16.1,0.9,SSW,0.0,0,0.0
2021-11-16 05:00:00,5e8,28.0,31.79,19.0,50.0,1014.7,93,16.1,0.9,SSW,0.0,0,0.0
2021-11-16 05:00:00,4E5,24.0,31.79,15.0,40.0,1014.7,93,16.1,0.9,SSW,0.0,0,0.0
2021-11-16 05:00:00,40a,27.0,31.79,19.0,57.0,1014.7,93,16.1,0.9,SSW,0.0,0,0.0
2021-11-16 06:00:00,4E5,24.0,23.66,15.0,38.0,1015.5,93,16.1,0.4,SSW,0.0,1,0.0
2021-11-16 06:00:00,5e8,27.0,23.66,19.0,51.0,1015.5,93,16.1,0.4,SSW,0.0,1,0.0
2021-11-16 06:00:00,40a,29.0,23.66,20.0,59.0,1015.5,93,16.1,0.4,SSW,0.0,1,0.0
2021-11-16 07:00:00,4E5,21.0,19.38,11.0,31.0,1016.4,92,16.1,0.9,SW,0.0,21,0.0
2021-11-16 07:00:00,5e8,21.0,19.38,14.0,32.0,1016.4,92,16.1,0.9,SW,0.0,21,0.0
2021-11-16 07:00:00,40a,22.0,19.38,13.0,43.0,1016.4,92,16.1,0.9,SW,0.0,21,0.0
2021-11-16 08:00:00,40a,17.0,17.49,11.0,33.0,1017.1,90,16.8,0.4,SW,0.0,75,0.0
2021-11-16 08:00:00,5e8,19.0,17.49,12.0,31.0,1017.1,90,16.8,0.4,SW,0.0,75,0.0
2021-11-16 08:00:00,4E5,14.0,17.49,8.0,19.0,1017.1,90,16.8,0.4,SW,0.0,75,0.0
2021-11-16 09:00:00,5e8,11.0,13.88,6.0,16.0,1017.4,90,16.9,0.9,SSW,0.0,123,0.7
2021-11-16 09:00:00,4E5,10.0,13.88,5.0,13.0,1017.4,90,16.9,0.9,SSW,0.0,123,0.7
2021-11-16 09:00:00,40a,10.0,13.88,5.0,15.0,1017.4,90,16.9,0.9,SSW,0.0,123,0.7
2021-11-16 10:00:00,40a,11.0,15.87,6.0,16.0,1017.7,88,17.2,0.9,SSW,0.0,137,1.0
2021-11-16 10:00:00,4E5,10.0,15.87,4.0,14.0,1017.7,88,17.2,0.9,SSW,0.0,137,1.0
2021-11-16 10:00:00,5e8,12.0,15.87,7.0,16.0,1017.7,88,17.2,0.9,SSW,0.0,137,1.0
2021-11-16 11:00:00,40a,10.0,17.15,5.0,14.0,1017.3,84,17.9,0.9,SW,0.0,201,1.6
2021-11-16 11:00:00,5e8,10.0,17.15,6.0,14.0,1017.3,84,17.9,0.9,SW,0.0,201,1.6
2021-11-16 11:00:00,4E5,10.0,17.15,6.0,14.0,1017.3,84,17.9,0.9,SW,0.0,201,1.6
2021-11-16 12:00:00,5e8,14.0,17.75,8.0,20.0,1017.0,83,18.6,0.9,SSW,0.0,233,2.0
2021-11-16 12:00:00,4E5,16.0,17.75,10.0,22.0,1017.0,83,18.6,0.9,SSW,0.0,233,2.0
2021-11-16 12:00:00,40a,14.0,17.75,9.0,24.0,1017.0,83,18.6,0.9,SSW,0.0,233,2.0
2021-11-16 13:00:00,4E5,16.0,18.0,11.0,22.0,1016.2,80,19.5,0.9,S,0.0,300,2.6
2021-11-16 13:00:00,40a,25.0,18.0,20.0,44.0,1016.2,80,19.5,0.9,S,0.0,300,2.6
2021-11-16 13:00:00,5e8,27.0,18.0,20.0,47.0,1016.2,80,19.5,0.9,S,0.0,300,2.6
2021-11-16 14:00:00,4E5,9.0,15.95,5.0,11.0,1015.9,78,20.2,0.9,SW,0.0,496,3.8
2021-11-16 14:00:00,5e8,11.0,15.95,7.0,16.0,1015.9,78,20.2,0.9,SW,0.0,496,3.8
2021-11-16 14:00:00,40a,10.0,15.95,6.0,16.0,1015.9,78,20.2,0.9,SW,0.0,496,3.8
2021-11-16 15:00:00,4E5,12.0,20.72,7.0,15.0,1015.3,79,19.8,1.3,SW,0.0,487,3.2
2021-11-16 15:00:00,5e8,14.0,20.72,9.0,18.0,1015.3,79,19.8,1.3,SW,0.0,487,3.2
2021-11-16 15:00:00,40a,15.0,20.72,10.0,25.0,1015.3,79,19.8,1.3,SW,0.0,487,3.2
2021-11-16 16:00:00,4E5,13.0,21.25,8.0,16.0,1014.8,74,21.2,0.9,WNW,0.0,482,2.1
2021-11-16 16:00:00,5e8,14.0,21.25,10.0,20.0,1014.8,74,21.2,0.9,WNW,0.0,482,2.1
2021-11-16 16:00:00,40a,14.0,21.25,11.0,24.0,1014.8,74,21.2,0.9,WNW,0.0,482,2.1
2021-11-16 17:00:00,40a,14.0,14.69,8.0,21.0,1014.5,83,18.7,1.3,SSW,0.0,338,0.9
2021-11-16 17:00:00,5e8,11.0,14.69,7.0,19.0,1014.5,83,18.7,1.3,SSW,0.0,338,0.9
2021-11-16 17:00:00,4E5,12.0,14.69,8.0,15.0,1014.5,83,18.7,1.3,SSW,0.0,338,0.9
2021-11-16 18:00:00,4E5,13.0,14.84,7.0,16.0,1015.0,86,17.6,1.3,S,0.0,124,0.0
2021-11-16 18:00:00,5e8,14.0,14.84,9.0,20.0,1015.0,86,17.6,1.3,S,0.0,124,0.0
2021-11-16 18:00:00,40a,14.0,14.84,9.0,28.0,1015.0,86,17.6,1.3,S,0.0,124,0.0
2021-11-16 19:00:00,4E5,10.0,14.59,5.0,13.0,1015.6,88,17.2,0.9,SSW,0.0,7,0.0
2021-11-16 19:00:00,5e8,12.0,14.59,7.0,16.0,1015.6,88,17.2,0.9,SSW,0.0,7,0.0
2021-11-16 19:00:00,40a,12.0,14.59,7.0,23.0,1015.6,88,17.2,0.9,SSW,0.0,7,0.0
2021-11-16 20:00:00,40a,13.0,17.35,7.0,23.0,1015.9,90,17.1,0.9,SSW,0.0,0,0.0
2021-11-16 20:00:00,4E5,10.0,17.35,6.0,12.0,1015.9,90,17.1,0.9,SSW,0.0,0,0.0
2021-11-16 20:00:00,5e8,13.0,17.35,9.0,19.0,1015.9,90,17.1,0.9,SSW,0.0,0,0.0
2021-11-16 21:00:00,5e8,20.0,19.62,13.0,32.0,1016.0,90,16.9,0.4,SSW,0.0,0,0.0
2021-11-16 21:00:00,40a,16.0,19.62,11.0,29.0,1016.0,90,16.9,0.4,SSW,0.0,0,0.0
2021-11-16 21:00:00,4E5,14.0,19.62,8.0,22.0,1016.0,90,16.9,0.4,SSW,0.0,0,0.0
2021-11-16 22:00:00,5e8,19.0,16.02,14.0,27.0,1016.1,89,16.8,0.4,SSW,0.0,0,0.0
2021-11-16 22:00:00,40a,19.0,16.02,13.0,32.0,1016.1,89,16.8,0.4,SSW,0.0,0,0.0
2021-11-16 22:00:00,4E5,16.0,16.02,11.0,23.0,1016.1,89,16.8,0.4,SSW,0.0,0,0.0
2021-11-16 23:00:00,5e8,18.0,24.83,12.0,26.0,1016.2,91,16.4,1.3,SSE,0.0,0,0.0
2021-11-16 23:00:00,4E5,13.0,24.83,7.0,21.0,1016.2,91,16.4,1.3,SSE,0.0,0,0.0
2021-11-16 23:00:00,40a,17.0,24.83,10.0,31.0,1016.2,91,16.4,1.3,SSE,0.0,0,0.0
2021-11-17 00:00:00,5e8,34.0,33.59,25.0,64.0,1016.0,91,16.6,1.3,S,0.0,0,0.0
2021-11-17 00:00:00,40a,36.0,33.59,26.0,76.0,1016.0,91,16.6,1.3,S,0.0,0,0.0
2021-11-17 00:00:00,4E5,31.0,33.59,23.0,57.0,1016.0,91,16.6,1.3,S,0.0,0,0.0
2021-11-17 01:00:00,4E5,20.0,24.31,12.0,29.0,1015.3,92,16.8,0.4,SSW,0.0,0,0.0
2021-11-17 01:00:00,5e8,22.0,24.31,13.0,36.0,1015.3,92,16.8,0.4,SSW,0.0,0,0.0
2021-11-17 01:00:00,40a,25.0,24.31,16.0,46.0,1015.3,92,16.8,0.4,SSW,0.0,0,0.0
2021-11-17 02:00:00,4E5,16.0,22.04,10.0,25.0,1014.8,92,16.6,0.9,SSW,0.0,0,0.0
2021-11-17 02:00:00,5e8,22.0,22.04,15.0,37.0,1014.8,92,16.6,0.9,SSW,0.0,0,0.0
2021-11-17 02:00:00,40a,23.0,22.04,14.0,44.0,1014.8,92,16.6,0.9,SSW,0.0,0,0.0
2021-11-17 03:00:00,4E5,21.0,25.68,11.0,31.0,1014.6,93,16.3,0.9,S,0.0,0,0.0
2021-11-17 03:00:00,5e8,22.0,25.68,16.0,39.0,1014.6,93,16.3,0.9,S,0.0,0,0.0
2021-11-17 03:00:00,40a,23.0,25.68,13.0,44.0,1014.6,93,16.3,0.9,S,0.0,0,0.0
2021-11-17 04:00:00,40a,26.0,26.97,18.0,50.0,1014.4,94,16.2,0.9,SSW,0.0,0,0.0
2021-11-17 04:00:00,4E5,23.0,26.97,13.0,34.0,1014.4,94,16.2,0.9,SSW,0.0,0,0.0
2021-11-17 04:00:00,5e8,25.0,26.97,17.0,46.0,1014.4,94,16.2,0.9,SSW,0.0,0,0.0
2021-11-17 05:00:00,4E5,25.0,31.32,16.0,40.0,1014.9,95,16.0,0.9,SSE,0.0,0,0.0
2021-11-17 05:00:00,5e8,28.0,31.32,19.0,49.0,1014.9,95,16.0,0.9,SSE,0.0,0,0.0
2021-11-17 05:00:00,40a,29.0,31.32,19.0,60.0,1014.9,95,16.0,0.9,SSE,0.0,0,0.0
2021-11-17 06:00:00,40a,35.0,40.54,25.0,69.0,1015.5,94,16.2,0.4,W,0.0,1,0.0
2021-11-17 06:00:00,5e8,32.0,40.54,23.0,61.0,1015.5,94,16.2,0.4,W,0.0,1,0.0
2021-11-17 06:00:00,4E5,31.0,40.54,21.0,55.0,1015.5,94,16.2,0.4,W,0.0,1,0.0
2021-11-17 07:00:00,5e8,35.0,44.72,24.0,64.0,1016.4,93,16.6,0.4,NW,0.0,28,0.0
2021-11-17 07:00:00,40a,35.0,44.72,25.0,71.0,1016.4,93,16.6,0.4,NW,0.0,28,0.0
2021-11-17 07:00:00,4E5,30.0,44.72,20.0,51.0,1016.4,93,16.6,0.4,NW,0.0,28,0.0
2021-11-17 08:00:00,5e8,36.0,42.79,26.0,67.0,1016.9,90,17.2,0.4,WNW,0.0,77,0.0
2021-11-17 08:00:00,40a,36.0,42.79,27.0,79.0,1016.9,90,17.2,0.4,WNW,0.0,77,0.0
2021-11-17 08:00:00,4E5,32.0,42.79,24.0,57.0,1016.9,90,17.2,0.4,WNW,0.0,77,0.0
2021-11-17 09:00:00,40a,32.0,49.44,23.0,62.0,1017.2,87,17.8,1.3,WNW,0.0,166,1.0
2021-11-17 09:00:00,4E5,28.0,49.44,20.0,47.0,1017.2,87,17.8,1.3,WNW,0.0,166,1.0
2021-11-17 09:00:00,5e8,31.0,49.44,22.0,55.0,1017.2,87,17.8,1.3,WNW,0.0,166,1.0
2021-11-17 10:00:00,4E5,29.0,53.29,21.0,50.0,1016.9,81,19.8,0.9,WNW,0.0,386,2.6
2021-11-17 10:00:00,40a,33.0,53.29,25.0,66.0,1016.9,81,19.8,0.9,WNW,0.0,386,2.6
2021-11-17 10:00:00,5e8,31.0,53.29,23.0,58.0,1016.9,81,19.8,0.9,WNW,0.0,386,2.6
2021-11-17 11:00:00,4E5,28.0,49.07,21.0,47.0,1016.8,76,21.2,0.9,NW,0.0,681,5.1
2021-11-17 11:00:00,40a,31.0,49.07,24.0,60.0,1016.8,76,21.2,0.9,NW,0.0,681,5.1
2021-11-17 11:00:00,5e8,31.0,49.07,24.0,55.0,1016.8,76,21.2,0.9,NW,0.0,681,5.1
2021-11-17 12:00:00,4E5,24.0,36.38,15.0,38.0,1016.6,76,21.0,1.8,WNW,0.0,553,5.0
2021-11-17 12:00:00,40a,28.0,36.38,19.0,54.0,1016.6,76,21.0,1.8,WNW,0.0,553,5.0
2021-11-17 12:00:00,5e8,27.0,36.38,20.0,50.0,1016.6,76,21.0,1.8,WNW,0.0,553,5.0
2021-11-17 13:00:00,5e8,23.0,33.97,17.0,39.0,1016.0,75,21.6,1.3,SW,0.0,706,5.6
2021-11-17 13:00:00,40a,23.0,33.97,16.0,44.0,1016.0,75,21.6,1.3,SW,0.0,706,5.6
2021-11-17 13:00:00,4E5,21.0,33.97,14.0,29.0,1016.0,75,21.6,1.3,SW,0.0,706,5.6
2021-11-17 14:00:00,40a,18.0,25.73,12.0,31.0,1015.2,73,21.6,1.3,WSW,0.0,823,5.5
2021-11-17 14:00:00,4E5,17.0,25.73,10.0,24.0,1015.2,73,21.6,1.3,WSW,0.0,823,5.5
2021-11-17 14:00:00,5e8,18.0,25.73,13.0,28.0,1015.2,73,21.6,1.3,WSW,0.0,823,5.5
2021-11-17 15:00:00,5e8,14.0,25.21,9.0,22.0,1014.9,77,20.8,1.8,SSW,0.0,602,3.5
2021-11-17 15:00:00,4E5,12.0,25.21,8.0,16.0,1014.9,77,20.8,1.8,SSW,0.0,602,3.5
2021-11-17 15:00:00,40a,15.0,25.21,9.0,24.0,1014.9,77,20.8,1.8,SSW,0.0,602,3.5
2021-11-17 16:00:00,5e8,14.0,20.7,10.0,22.0,1014.3,82,18.9,1.3,S,0.0,274,1.5
2021-11-17 16:00:00,4E5,15.0,20.7,10.0,23.0,1014.3,82,18.9,1.3,S,0.0,274,1.5
2021-11-17 16:00:00,40a,14.0,20.7,10.0,25.0,1014.3,82,18.9,1.3,S,0.0,274,1.5
2021-11-17 17:00:00,5e8,17.0,16.7,12.0,26.0,1014.7,86,17.8,1.3,SW,0.0,144,0.4
2021-11-17 17:00:00,4E5,16.0,16.7,10.0,23.0,1014.7,86,17.8,1.3,SW,0.0,144,0.4
2021-11-17 17:00:00,40a,17.0,16.7,11.0,26.0,1014.7,86,17.8,1.3,SW,0.0,144,0.4
2021-11-17 18:00:00,40a,16.0,17.33,11.0,28.0,1015.2,87,17.4,0.9,SW,0.0,44,0.0
2021-11-17 18:00:00,4E5,12.0,17.33,8.0,15.0,1015.2,87,17.4,0.9,SW,0.0,44,0.0
2021-11-17 18:00:00,5e8,16.0,17.33,11.0,22.0,1015.2,87,17.4,0.9,SW,0.0,44,0.0
2021-11-17 19:00:00,5e8,21.0,33.01,16.0,31.0,1015.8,88,17.1,1.3,S,0.0,7,0.0
2021-11-17 19:00:00,40a,20.0,33.01,13.0,34.0,1015.8,88,17.1,1.3,S,0.0,7,0.0
2021-11-17 19:00:00,4E5,18.0,33.01,11.0,25.0,1015.8,88,17.1,1.3,S,0.0,7,0.0
2021-11-17 20:00:00,40a,35.0,45.19,26.0,72.0,1016.2,89,17.2,1.8,SSE,0.0,0,0.0
2021-11-17 20:00:00,4E5,32.0,45.19,24.0,57.0,1016.2,89,17.2,1.8,SSE,0.0,0,0.0
2021-11-17 20:00:00,5e8,35.0,45.19,27.0,66.0,1016.2,89,17.2,1.8,SSE,0.0,0,0.0
2021-11-17 21:00:00,5e8,34.0,38.87,25.0,63.0,1016.6,89,17.2,1.8,SSE,0.0,0,0.0
2021-11-17 21:00:00,40a,35.0,38.87,26.0,69.0,1016.6,89,17.2,1.8,SSE,0.0,0,0.0
2021-11-17 21:00:00,4E5,31.0,38.87,22.0,56.0,1016.6,89,17.2,1.8,SSE,0.0,0,0.0
2021-11-17 22:00:00,40a,34.0,38.83,25.0,71.0,1016.6,90,17.0,1.3,S,0.0,0,0.0
2021-11-17 22:00:00,5e8,33.0,38.83,25.0,60.0,1016.6,90,17.0,1.3,S,0.0,0,0.0
2021-11-17 22:00:00,4E5,30.0,38.83,22.0,52.0,1016.6,90,17.0,1.3,S,0.0,0,0.0
2021-11-17 23:00:00,5e8,33.0,42.73,24.0,61.0,1016.5,90,17.1,1.3,S,0.0,0,0.0
2021-11-17 23:00:00,4E5,30.0,42.73,21.0,55.0,1016.5,90,17.1,1.3,S,0.0,0,0.0
2021-11-17 23:00:00,40a,34.0,42.73,25.0,66.0,1016.5,90,17.1,1.3,S,0.0,0,0.0
2021-11-18 00:00:00,5e8,24.0,28.68,16.0,40.0,1016.2,90,17.1,0.9,S,0.0,0,0.0
2021-11-18 00:00:00,40a,23.0,28.68,17.0,43.0,1016.2,90,17.1,0.9,S,0.0,0,0.0
2021-11-18 00:00:00,4E5,21.0,28.68,13.0,29.0,1016.2,90,17.1,0.9,S,0.0,0,0.0
2021-11-18 01:00:00,4E5,22.0,26.08,13.0,32.0,1015.9,90,17.0,0.9,SW,0.0,0,0.0
2021-11-18 01:00:00,5e8,25.0,26.08,17.0,42.0,1015.9,90,17.0,0.9,SW,0.0,0,0.0
2021-11-18 01:00:00,40a,24.0,26.08,16.0,44.0,1015.9,90,17.0,0.9,SW,0.0,0,0.0
2021-11-18 02:00:00,5e8,23.0,24.7,16.0,39.0,1015.3,90,16.8,0.9,WSW,0.0,0,0.0
2021-11-18 02:00:00,40a,23.0,24.7,16.0,46.0,1015.3,90,16.8,0.9,WSW,0.0,0,0.0
2021-11-18 02:00:00,4E5,21.0,24.7,13.0,34.0,1015.3,90,16.8,0.9,WSW,0.0,0,0.0
2021-11-18 03:00:00,4E5,16.0,21.3,9.0,26.0,1015.0,90,16.4,0.9,SW,0.0,0,0.0
2021-11-18 03:00:00,40a,16.0,21.3,10.0,31.0,1015.0,90,16.4,0.9,SW,0.0,0,0.0
2021-11-18 03:00:00,5e8,16.0,21.3,10.0,25.0,1015.0,90,16.4,0.9,SW,0.0,0,0.0
